Plant_ID,Temperature_C,Humidity_%,Soil_Moisture_%,Soil_pH,Nutrient_Level,Light_Intensity_lux,Health_Score,Health_Status,Moisture_Zone,Temperature_Zone,Humidity_Zone,Light_Zone,Moisture_Zone_Stress,Temperature_Zone_Stress,Humidity_Zone_Stress,Light_Zone_Stress,Abiotic_Stress_Score_L2,Disease_Presence,Pest_Infestation,Biotic_Stress_Score_L2,Total_Stress_Score_L2,Stress_Category
Plant_371,25.073530522776828,58.27053940076577,42.66152733094999,6.461278269637004,32.57778307364725,16273.260399352312,77.4106120342161,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_372,26.493994873736348,77.11708480142343,36.77569055264099,5.902353118200377,44.53958201183279,16623.238657904094,78.1214059899128,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_373,29.353430823385125,46.28098857068643,47.40027338779181,7.225463774139606,39.07878799651433,16711.339025394303,91.1889459793067,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_374,27.87781247825562,43.86438602123259,52.52674104251317,7.403598321818943,51.35338347892291,19796.38585490156,92.7442842668758,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_375,31.45954737253467,74.71170327493608,61.76098223853691,5.658670652938657,59.94447375508908,21294.8948889128,78.28326346075217,1,Optimal,High,High,Optimal,0,1,1,0,2,1,0,1,3,Combined
Plant_376,22.69795731133585,57.90676322848134,66.7274884483939,5.98798570455681,56.46006187114551,22219.026404353503,90.9848487605182,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_377,27.61696191016204,53.30927261340084,39.60347031316371,6.360094828811497,26.28340639141108,27715.985952484905,83.57661366631089,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,1,1,2,Combined
Plant_378,25.550026017215057,70.39904687396077,25.109284708769422,6.0177311025449045,70.4206965292788,13251.70263739771,80.64505972862571,1,Low,Optimal,High,Low,1,0,1,1,3,0,1,1,4,Combined
Plant_379,31.56940879965302,53.94384460263136,38.79802258315086,6.752982776727933,52.95279940620868,21826.206767373253,89.06544157109964,1,Optimal,High,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_380,22.575105143934547,78.26009713546937,48.90420759874329,6.135863898796694,42.23500859507,18328.608282283305,80.72252048237915,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_381,22.48083447345768,66.7792587133927,30.54361610684084,7.582528033903301,51.57127918990941,18240.75455333368,100.5781117709776,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_382,23.201822063667933,55.120885918542974,30.64273627657436,7.095274297171798,51.761898225026926,18140.68361523837,65.61588833205441,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_383,18.62831282707058,81.57308213265503,50.15681822324828,6.606287015316108,43.33151283048437,17273.69098757608,74.84829100907982,1,Optimal,Low,High,Optimal,0,1,1,0,2,0,0,0,2,Abiotic-only
Plant_384,23.42273493495772,53.94285076996662,44.27021472644324,7.013493131659866,51.97916667342076,25053.57450381036,78.73481103046049,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_385,22.722602015338907,67.42095372009307,45.4919549311738,7.052950212178654,43.92527712379693,22526.891981041703,84.3945269045799,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_386,25.451181359428624,62.99292580406492,33.62256997949896,6.218026255970878,45.95638007309977,20069.587935672123,92.67960487103088,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_387,26.02526792733148,73.01741289398798,41.54398928691349,6.091891377729017,43.13720864244915,24053.047257461003,79.75601432763844,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_388,30.628512517647657,75.61511196726853,31.136502835975435,6.539071531484824,35.673287102603474,15462.413104103372,65.77770350493793,0,Optimal,High,High,Optimal,0,1,1,0,2,0,0,0,2,Abiotic-only
Plant_389,27.85127151455815,60.32004149065767,58.3529761668718,6.930818062248972,51.45836470215384,16007.88460600722,88.42513896455004,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_390,23.26928903301279,52.46582129653817,60.52874002085629,6.569530199326709,55.85299436516338,13466.096803415938,87.54958766141965,1,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_391,22.304755985954927,64.59972142939117,17.30718206642859,5.711501758904501,55.14883596076372,17901.756379630137,60.58141340620594,0,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_392,26.47575751451952,53.22284630247894,31.05733709711385,6.098587778024579,58.19925252635234,20485.09558011426,79.96195866329201,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_393,21.03930037893808,80.13387247526623,22.552061173648813,6.463013568202811,53.243402100148685,20308.575733797003,64.09858169319702,0,Low,Optimal,High,Optimal,1,0,1,0,2,1,0,1,3,Combined
Plant_394,30.49437629756306,61.36535331082737,35.249640983896526,6.4621671978370845,44.67274501783096,20448.02573317964,73.35348902497938,1,Optimal,High,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_395,28.538320362163866,56.34678448687891,43.748430453144586,7.486271088394904,58.39663864431189,15766.829506801754,70.971910730372,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_396,23.592473043685885,61.84680305864909,23.25532170452205,5.807006028800501,36.42482460158065,22409.464227842065,88.09264698241986,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_397,19.860596412727368,46.52873710470303,31.172102803120303,6.752794620917937,40.9932861748752,20718.882554716994,81.16830174172183,1,Optimal,Low,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_398,29.06161712249624,50.28385961489349,29.94063941877752,7.244556554164145,40.35799928576756,22199.162844398,67.14408999243972,0,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_399,24.656380464242147,72.00413907944426,48.10900994098416,7.635724872711398,60.8005605913931,14321.713467229843,88.80065962957342,1,Optimal,Optimal,High,Low,0,0,1,1,2,1,0,1,3,Combined
Plant_400,28.713448935920383,53.43105721028604,46.04016505554375,6.297801288408019,59.42788514140076,20934.47257639337,65.66194176071585,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_401,20.21671702361689,49.5308901731806,34.1739366999412,6.7457147263601,54.87305237044995,16436.70428024742,83.30113790470944,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_402,23.201874931138683,65.36652752527286,47.65231308209097,6.784880178599323,60.71929865211797,18808.030242345914,71.85989330708445,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_403,25.01573109915455,71.85704154662997,36.79979873119102,6.597740865776645,41.20717217588012,21603.09469590915,76.3432291746948,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_404,25.140941781294227,67.18953310665067,40.9251733451092,6.450577399380347,53.48595119860981,20273.28081876774,85.04270748038384,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_405,23.649803585562267,69.96047685805816,70.10178135447805,6.717987694750023,48.74825571616836,17445.380060662043,85.21449399059529,1,High,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_406,26.868549797042498,52.43204911430539,65.10691577685522,5.233876957390157,58.46882103884914,20018.81946855325,93.3696907355596,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_407,21.797138711852217,45.78189333258156,25.506281446086035,6.841034745031315,48.847757674478025,15405.39405426907,79.17746300328547,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_408,24.57286154493612,75.01333651955487,57.44598626818762,6.563088951830983,46.15057111589919,23450.802187694888,83.06450862963341,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_409,25.360886895135696,56.77320161157864,57.170948317373885,6.388762551610867,55.4090851856099,19384.147941511248,75.62262677595675,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_410,26.543316502176246,57.49166983544953,27.776050668710724,7.523431097859779,58.76169167191233,23355.64983276598,81.81989882622797,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_411,27.13484463426667,73.28194141849058,57.28166465632291,6.162532990604724,43.31654805153198,18420.404938711872,84.39486048008511,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_412,21.6260737244864,65.5623000940066,68.06897877618829,6.298462005467485,49.38924328647624,18429.27203478025,79.01690152545623,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_413,20.397657487793133,64.55887772081607,28.16182790633379,7.495776651102367,39.41559366358347,17707.43964008646,61.96249515907503,0,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_414,28.83303046569553,81.65002344901083,31.237457684786044,6.083969347575072,25.019389825070604,22628.521795079225,83.31470896330896,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,1,2,3,Combined
Plant_415,25.996942035938776,53.564817696198574,60.26492200265254,6.224942358531731,52.00459631413729,17871.706528014573,83.64561477355457,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_416,22.75454039033034,69.27840128081237,49.07242966238472,6.426487288284575,56.08905356254632,21933.78629724553,73.19826523652048,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_417,29.653455926567567,60.570131248970846,53.27214412859285,6.920367241064775,52.620668090867255,18852.64280699213,67.15612963927485,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_418,25.347023902878576,62.68592278863257,50.10883824600745,6.603901253676657,30.50438282245633,14072.11010032514,94.75879150503964,1,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_419,28.53789155219148,75.28468426412532,50.86043881392216,5.853687326423868,46.491505699235255,18289.0577966406,84.91445510894403,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_420,25.202555444230327,65.07835756289624,25.10291807533376,6.233915718436405,27.816522399489187,16462.675356911455,77.7091896907829,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,1,1,2,Combined
Plant_421,31.18224377464596,65.38296079049633,60.70976559932173,6.196322783393894,63.69701107654185,20101.70817104701,68.62967116852512,0,Optimal,High,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_422,30.26602252732961,70.72507337309803,62.5438498864166,6.461389477388477,39.139454178819136,16428.77679297653,71.78185171578654,1,Optimal,High,High,Optimal,0,1,1,0,2,0,0,0,2,Abiotic-only
Plant_423,24.25310755456277,56.350472704571146,41.55913883897959,6.712921829314914,62.55403609459896,22777.92530214385,93.02590396786232,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_424,27.914712852863065,51.607903326609936,44.34784575279206,6.709102877943986,59.45869643684146,19726.77241894092,81.37661940868045,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_425,26.936127848755444,49.55190805978967,22.03338746166417,5.611994122975799,40.994096474639385,19467.212015723784,74.49412932999293,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_426,29.10589467259705,40.33643410623998,52.71382134026752,7.031970493780428,38.67215048732256,21967.676413362748,85.09689231224657,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_427,22.105229618259685,80.56207129940321,53.58086162571216,6.626284422998312,53.50370216386338,22891.720802227588,71.85601812553676,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_428,27.05815437999532,48.96791634278317,44.067134745010335,7.192266023796953,41.55675962816929,19939.703744691044,95.0084303028038,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_429,28.17527346054876,57.78746376414228,61.86530039805754,6.722099163645336,51.02484642158208,17686.39910135213,93.52800534896726,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_430,19.723781540730656,57.23186700111079,39.98884153530089,7.050661478867881,45.17172409193082,14678.091151663612,75.33425928797223,1,Optimal,Low,Optimal,Low,0,1,0,1,2,0,0,0,2,Abiotic-only
Plant_431,21.45022446200268,63.07406697809101,53.469088888404,6.733272655725063,32.18841585534366,17941.85072889446,73.7132975296914,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_432,18.88230346671969,68.15737212539297,29.705034919618264,7.173112878101374,27.69531980875541,18148.36326005612,53.8186680130772,0,Low,Low,Optimal,Optimal,1,1,0,0,2,0,1,1,3,Combined
Plant_433,24.191779496666328,68.60473488359746,44.64671773688643,6.761125318008889,52.26684248494597,20321.17235897689,65.18419228448631,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_434,27.152626767387886,54.16922561431062,42.38468613145746,6.451042376778548,44.38442253669375,18964.55935658592,66.60530225042244,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_435,29.507071156288085,58.32878286213589,48.37961883061412,7.636217360223441,44.46910183085868,22063.798916154283,81.35190340987386,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_436,25.222284341259325,62.825799504882994,39.45709606749962,6.944518561139946,56.95863839093785,18161.05018618793,76.7376629555864,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_437,29.885846636713875,57.51308873816453,43.027911064924986,6.786872210502207,61.73442276632445,19828.876499441176,66.54664512584759,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_438,20.859695625355325,76.07345576019992,57.3907075716226,5.861847791730832,47.27455278638191,23551.962329590668,77.18835957535443,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_439,19.88985268193453,64.90974951638252,38.44853644142674,5.855846191268231,46.594012930901386,21025.475641864898,85.05337147647349,1,Optimal,Low,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_440,24.833356903310143,67.34877786049817,20.90134348891981,6.646357741070927,55.00143033113884,19819.887374934307,85.27839349915587,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_441,26.152196346817924,66.62881268667412,71.24375856308131,6.572760598884121,36.43064430300424,18194.16667419447,61.00329719141119,0,High,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_442,24.90191575571772,71.73473857485325,65.72181118035729,6.192938717495842,52.23153054747697,18100.30580985507,78.71736519516169,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_443,18.79767369988037,61.81021558703707,25.61605957341572,6.57049134980603,55.51885971822154,17448.160241144156,66.1665922302839,0,Low,Low,Optimal,Optimal,1,1,0,0,2,0,0,0,2,Abiotic-only
Plant_444,24.73263988146164,47.03168052044153,55.34561707867792,7.294313464021798,56.80230208417629,18376.9794026513,89.01728697140274,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_445,21.08659149848544,63.996879517526416,37.455378441729856,6.84770123727515,30.63247297497535,22266.997516232943,87.84146416353498,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_446,27.009017646490115,53.48643106208171,48.95230822996589,5.929495745123631,42.38644730191059,19334.3351861232,71.01972773675541,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_447,26.099794738290544,54.713833182502434,49.4133619352024,6.444245586428528,41.217367471765336,15950.680791856306,72.339547975996,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_448,22.18036064101793,65.86364018755093,41.48388299525517,6.097516759573719,50.99886954409213,25304.50787917935,75.38732949501693,1,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,1,1,2,Combined
Plant_449,23.45839924798992,72.38283071433636,33.24351501620406,6.30615004179572,54.80744579767984,20959.89557343549,57.47206605268661,0,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_450,21.822359434333144,60.21271576736061,34.64188421525611,6.293192167185179,64.96710407445981,15779.16979846049,83.35968173440577,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_451,24.811962708180484,63.08833012598964,31.257121267781365,6.2611772086979975,45.05034519631927,18674.45321827753,77.2715545365987,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_452,27.865426961503715,77.02214944635239,32.522666876543326,5.872432314013302,45.024275016907865,20332.65914848525,89.70175082567859,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_453,22.04282186099337,62.407531794885685,43.99232564925967,6.4361726592409045,61.49672018878747,25113.77627989213,69.01590782037448,0,Optimal,Optimal,Optimal,High,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_454,26.51213954655353,86.01683114180395,34.26360016333872,6.219696181576345,52.96576938530305,16675.66262522339,73.80877051750068,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_455,23.40922714488268,65.65509645631545,55.2307809856893,5.035275654998866,62.67651511187974,22928.12215806784,64.93474741960884,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,1,1,1,Biotic-only
Plant_456,22.62138150321297,42.39237240844182,67.30869233003891,7.526486012250832,52.88728003009836,24198.459280917028,69.95709436505747,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_457,24.67890892013633,67.53341621104532,36.29920137944936,7.0443848271083365,38.42883381286729,18114.03708477629,68.1801800393178,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_458,21.89427303274188,63.81158384882778,48.591067508030655,6.311849637537502,36.668716452221936,19167.4591434193,89.95973678846445,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_459,23.339052083958453,72.89752754082745,52.49527665454401,6.509409524870299,34.48487750941071,16891.072257878688,73.01738151248608,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,1,0,1,2,Combined
Plant_460,21.406366322233453,66.73181351269959,52.08003406378912,5.914172826341219,56.620518347584735,19389.616576759086,81.24175684744614,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_461,30.89417539874917,58.615440160162265,46.139329018741314,7.347861438905433,61.88596823087008,19890.23007697121,76.19236596138195,1,Optimal,High,Optimal,Optimal,0,1,0,0,1,0,0,0,1,Abiotic-only
Plant_462,25.105790655915182,47.75701763710634,56.14023627539584,7.448644347386556,68.4936214138638,21978.949994247112,67.30534733987187,0,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_463,22.900823476022243,57.90976742713975,52.23373429020986,6.578346864123263,58.431053323232405,23270.55041306134,78.31699576828358,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_464,25.641939732202665,51.494795457907,26.43506366509053,7.011765322092672,61.628385775349855,17755.71180613506,85.99103331863594,1,Low,Optimal,Optimal,Optimal,1,0,0,0,1,0,0,0,1,Abiotic-only
Plant_465,24.66301585092751,54.19476550195277,58.0373409658391,6.587643389466962,44.19983667346315,14098.024807322015,67.92240607456648,0,Optimal,Optimal,Optimal,Low,0,0,0,1,1,0,0,0,1,Abiotic-only
Plant_466,24.33709120140033,65.88578404420609,58.30936255900113,5.831637280562035,38.43584183256144,19936.26566217128,88.09112790731379,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,1,1,1,Biotic-only
Plant_467,26.84250010013028,76.69904504351406,33.55070843732128,6.294088315518171,58.50079332417553,20880.612589905923,71.50279078522304,1,Optimal,Optimal,High,Optimal,0,0,1,0,1,0,0,0,1,Abiotic-only
Plant_468,27.27252313014192,63.94671529822981,45.56906753171403,6.565963983385979,54.17680752239401,20748.253063055126,75.1701607392716,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
Plant_469,23.40849655716842,48.04116937964815,55.24993489216604,6.2727261406282775,51.07444374340893,19019.980257472867,85.30683123010047,1,Optimal,Optimal,Optimal,Optimal,0,0,0,0,0,0,0,0,0,No-Stress
